# n=36, modulus d=4, coefficients d=6
# Frobenius number = 2073586, Frobenius root = 275, Apery max = 2075009
coefficients = [1423, 100003, 125003, 150001, 175003, 200003, 225001, 250007, 275003, 300007, 
                325001, 350003, 375001, 400009, 425003, 450001, 475001, 500009, 525001, 550001, 
                575003, 600001, 625001, 650003, 675001, 700001, 725003, 750001, 775001, 800009, 
                825001, 850009, 875003, 900001, 925001, 950009]


Residues, Apery set, Zeros
992, 1525025, 1523602
993, 1525026, 1523603
994, 1525027, 1523604
995, 1525028, 1523605
996, 1525029, 1523606
997, 1525030, 1523607
998, 1350002, 1348579
999, 1350003, 1348580
1000, 1350004, 1348581
1001, 1350005, 1348582
1002, 1350006, 1348583
1003, 1350007, 1348584
1004, 1350008, 1348585
1005, 1350009, 1348586
1006, 1350010, 1348587
1007, 1350011, 1348588
1008, 1350012, 1348589
1009, 1350013, 1348590
1010, 1350014, 1348591
1011, 1350015, 1348592
1012, 1350016, 1348593
1013, 1350017, 1348594
1014, 1350018, 1348595
1015, 1350019, 1348596
1016, 1350020, 1348597
1017, 1350021, 1348598
1018, 1350022, 1348599
1019, 1350023, 1348600
1020, 1350024, 1348601
1021, 1350025, 1348602
1022, 1350026, 1348603
1023, 1350027, 1348604
1024, 1350028, 1348605
1025, 1350029, 1348606
1026, 1350030, 1348607
1027, 1175002, 1173579
1028, 1175003, 1173580
1029, 1175004, 1173581
1030, 1175005, 1173582
1031, 1175006, 1173583
1032, 1175007, 1173584
1033, 1175008, 1173585
1034, 1175009, 1173586
1035, 1175010, 1173587
1036, 1175011, 1173588
1037, 1175012, 1173589
1038, 1175013, 1173590
1039, 1175014, 1173591
1040, 1175015, 1173592
1041, 1175016, 1173593
1042, 1175017, 1173594
1043, 1175018, 1173595
1044, 1175019, 1173596
1045, 1175020, 1173597
1046, 1175021, 1173598
1047, 1175022, 1173599
1048, 1175023, 1173600
1049, 1175024, 1173601
1050, 1175025, 1173602
1051, 1175026, 1173603
1052, 1175027, 1173604
1053, 1175028, 1173605
1054, 1175029, 1173606
1055, 1175030, 1173607
1056, 1000002, 998579
1057, 1000003, 998580
1058, 1000004, 998581
1059, 1000005, 998582
1060, 1000006, 998583
1061, 1000007, 998584
1062, 1000008, 998585
1063, 1000009, 998586
1064, 1000010, 998587
1065, 1000011, 998588
1066, 1000012, 998589
1067, 1000013, 998590
1068, 1000014, 998591
1069, 1000015, 998592
1070, 1000016, 998593
1071, 1000017, 998594
1072, 1000018, 998595
1073, 1000019, 998596
1074, 1000020, 998597
1075, 1000021, 998598
1076, 1000022, 998599
1077, 1000023, 998600
1078, 1000024, 998601
1079, 1000025, 998602
1080, 1000026, 998603
1081, 1000027, 998604
1082, 1000028, 998605
1083, 1000029, 998606
1084, 825001, 823578
1085, 825002, 823579
1086, 825003, 823580
1087, 825004, 823581
1088, 825005, 823582
1089, 825006, 823583
1090, 825007, 823584
1091, 825008, 823585
1092, 825009, 823586
1093, 825010, 823587
1094, 825011, 823588
1095, 825012, 823589
1096, 825013, 823590
1097, 825014, 823591
1098, 825015, 823592
1099, 825016, 823593
1100, 825017, 823594
1101, 825018, 823595
1102, 825019, 823596
1103, 825020, 823597
1104, 825021, 823598
1105, 825022, 823599
1106, 825023, 823600
1107, 825024, 823601
1108, 1925004, 1923581
1109, 1925005, 1923582
1110, 1925006, 1923583
1111, 1925007, 1923584
1112, 1925008, 1923585
1113, 1925009, 1923586
1114, 650002, 648579
1115, 650003, 648580
1116, 650004, 648581
1117, 650005, 648582
1118, 650006, 648583
1119, 650007, 648584
1120, 650008, 648585
1121, 650009, 648586
1122, 650010, 648587
1123, 650011, 648588
1124, 650012, 648589
1125, 650013, 648590
1126, 650014, 648591
1127, 650015, 648592
1128, 650016, 648593
1129, 650017, 648594
1130, 650018, 648595
1131, 650019, 648596
