# n=64, modulus d=5, coefficients d=6
# Frobenius number = 14680015, Frobenius root = 9753, Apery max = 14690022
coefficients = [10007, 100003, 110009, 120007, 130003, 140003, 150001, 160001, 170003, 180001, 
                190001, 200003, 210001, 220001, 230003, 240001, 250007, 260003, 270001, 280001, 
                290003, 300001, 310001, 320003, 330001, 340001, 350003, 360001, 370001, 380003, 
                390001, 400009, 410003, 420001, 430001, 440003, 450001, 460001, 470003, 480001, 
                490001, 500009, 510001, 520001, 530003, 540001, 550001, 560003, 570001, 580001, 
                590003, 600001, 610001, 620003, 630001, 640001, 650003, 660001, 670001, 680003, 
                690001, 700001, 800009, 900001]


Residues, Apery set, Zeros
789, 13200022, 13190015
790, 13190016, 13180009
791, 13190017, 13180010
792, 13190018, 13180011
793, 13190019, 13180012
794, 13190020, 13180013
795, 13190021, 13180014
796, 13180015, 13170008
797, 13180016, 13170009
798, 13180017, 13170010
799, 13180018, 13170011
800, 13180019, 13170012
801, 13180020, 13170013
802, 13180021, 13170014
803, 13170015, 13160008
804, 13170016, 13160009
805, 13170017, 13160010
806, 13170018, 13160011
807, 13170019, 13160012
808, 13170020, 13160013
809, 13170021, 13160014
810, 13170022, 13160015
811, 13160016, 13150009
812, 13160017, 13150010
813, 13160018, 13150011
814, 13160019, 13150012
815, 13160020, 13150013
816, 13160021, 13150014
817, 13150015, 13140008
818, 13150016, 13140009
819, 13150017, 13140010
820, 13150018, 13140011
821, 13150019, 13140012
822, 13150020, 13140013
823, 13150021, 13140014
824, 13140015, 13130008
825, 13140016, 13130009
826, 13140017, 13130010
827, 13140018, 13130011
828, 13140019, 13130012
829, 13140020, 13130013
830, 13140021, 13130014
831, 13140022, 13130015
832, 13130016, 13120009
833, 13130017, 13120010
834, 13130018, 13120011
835, 13130019, 13120012
836, 13130020, 13120013
837, 13130021, 13120014
838, 13120015, 13110008
839, 13120016, 13110009
840, 13120017, 13110010
841, 13120018, 13110011
842, 13120019, 13110012
843, 13120020, 13110013
844, 13120021, 13110014
845, 13110015, 13100008
846, 13110016, 13100009
847, 13110017, 13100010
848, 13110018, 13100011
849, 13110019, 13100012
850, 13110020, 13100013
851, 13110021, 13100014
852, 13100015, 13090008
853, 13100016, 13090009
854, 13100017, 13090010
855, 13100018, 13090011
856, 13100019, 13090012
857, 13100020, 13090013
858, 13100021, 13090014
859, 13090015, 13080008
860, 13090016, 13080009
861, 13090017, 13080010
862, 13090018, 13080011
863, 13090019, 13080012
864, 13090020, 13080013
865, 13090021, 13080014
866, 13080015, 13070008
867, 13080016, 13070009
868, 13080017, 13070010
869, 13080018, 13070011
870, 13080019, 13070012
871, 13080020, 13070013
872, 13080021, 13070014
873, 13070015, 13060008
874, 13070016, 13060009
875, 13070017, 13060010
876, 13070018, 13060011
877, 13070019, 13060012
878, 13070020, 13060013
879, 13070021, 13060014
880, 13060015, 13050008
881, 13060016, 13050009
882, 13060017, 13050010
883, 13060018, 13050011
884, 13060019, 13050012
885, 13060020, 13050013
886, 13060021, 13050014
887, 13050015, 13040008
888, 13050016, 13040009
889, 13050017, 13040010
890, 13050018, 13040011
891, 13050019, 13040012
892, 13050020, 13040013
893, 13050021, 13040014
894, 13040015, 13030008
895, 13040016, 13030009
896, 13040017, 13030010
897, 13040018, 13030011
898, 13040019, 13030012
899, 13040020, 13030013
900, 13040021, 13030014
901, 13030015, 13020008
902, 13030016, 13020009
903, 13030017, 13020010
904, 13030018, 13020011
905, 13030019, 13020012
906, 13030020, 13020013
907, 13030021, 13020014
908, 13020015, 13010008
909, 13020016, 13010009
910, 13020017, 13010010
911, 13020018, 13010011
912, 13020019, 13010012
913, 13020020, 13010013
914, 13020021, 13010014
915, 13010015, 13000008
916, 13010016, 13000009
917, 13010017, 13000010
918, 13010018, 13000011
919, 13010019, 13000012
920, 13010020, 13000013
921, 13010021, 13000014
922, 13000015, 12990008
923, 13000016, 12990009
924, 13000017, 12990010
925, 13000018, 12990011
926, 13000019, 12990012
